province_code,province_name,district_code,district_name,ward_code,ward_name,ward_type,full_address
62,Kon Tum,616,Sa Thầy,23527,Sa Thầy,Thị trấn,"Thị trấn Sa Thầy, Huyện Sa Thầy, Tỉnh Kon Tum"
62,Kon Tum,616,Sa Thầy,23554,Ya ly,Xã,"Xã Ya ly, Huyện Sa Thầy, Tỉnh Kon Tum"
62,Kon Tum,616,Sa Thầy,23551,Ya Tăng,Xã,"Xã Ya Tăng, Huyện Sa Thầy, Tỉnh Kon Tum"
62,Kon Tum,616,Sa Thầy,23548,Ya Xiêr,Xã,"Xã Ya Xiêr, Huyện Sa Thầy, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23425,Đắk Hà,Xã,"Xã Đắk Hà, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23407,Đắk Na,Xã,"Xã Đắk Na, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23417,Đắk Rơ Ông,Xã,"Xã Đắk Rơ Ông, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23416,Đắk Sao,Xã,"Xã Đắk Sao, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23419,Đắk Tờ Kan,Xã,"Xã Đắk Tờ Kan, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23410,Măng Ri,Xã,"Xã Măng Ri, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23404,Ngọk Lây,Xã,"Xã Ngọk Lây, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23413,Ngọk Yêu,Xã,"Xã Ngọk Yêu, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23446,Tê Xăng,Xã,"Xã Tê Xăng, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23422,Tu Mơ Rông,Xã,"Xã Tu Mơ Rông, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
62,Kon Tum,617,Tu Mơ Rông,23449,Văn Xuôi,Xã,"Xã Văn Xuôi, Huyện Tu Mơ Rông, Tỉnh Kon Tum"
12,Lai Châu,105,Lai Châu,03389,Đoàn Kết,Phường,"Phường Đoàn Kết, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03408,Đông Phong,Phường,"Phường Đông Phong, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03386,Quyết Thắng,Phường,"Phường Quyết Thắng, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03388,Quyết Tiến,Phường,"Phường Quyết Tiến, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03409,San Thàng,Xã,"Xã San Thàng, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03403,Sùng Phài,Xã,"Xã Sùng Phài, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,105,Lai Châu,03387,Tân Phong,Phường,"Phường Tân Phong, Thành phố Lai Châu, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03466,Bum Nưa,Xã,"Xã Bum Nưa, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03454,Bum Tở,Xã,"Xã Bum Tở, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03439,Ka Lăng,Xã,"Xã Ka Lăng, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03469,Kan Hồ,Xã,"Xã Kan Hồ, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03451,Mù Cả,Xã,"Xã Mù Cả, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03433,Mường Tè,Thị trấn,"Thị trấn Mường Tè, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03445,Mường Tè,Xã,"Xã Mường Tè, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03457,Nậm Khao,Xã,"Xã Nậm Khao, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03442,Pa ủ,Xã,"Xã Pa ủ, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03448,Pa Vệ Sử,Xã,"Xã Pa Vệ Sử, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03440,Tá Bạ,Xã,"Xã Tá Bạ, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03463,Tà Tổng,Xã,"Xã Tà Tổng, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03436,Thu Lũm,Xã,"Xã Thu Lũm, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,107,Mường Tè,03467,Vàng San,Xã,"Xã Vàng San, Huyện Mường Tè, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03460,Hua Bum,Xã,"Xã Hua Bum, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03481,Lê Lợi,Xã,"Xã Lê Lợi, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03472,Mường Mô,Xã,"Xã Mường Mô, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03502,Nậm Ban,Xã,"Xã Nậm Ban, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03473,Nậm Chà,Xã,"Xã Nậm Chà, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03475,Nậm Hàng,Xã,"Xã Nậm Hàng, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03474,Nậm Manh,Xã,"Xã Nậm Manh, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03434,Nậm Nhùn,Thị trấn,"Thị trấn Nậm Nhùn, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03488,Nậm Pì,Xã,"Xã Nậm Pì, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03484,Pú Đao,Xã,"Xã Pú Đao, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,112,Nậm Nhùn,03503,Trung Chải,Xã,"Xã Trung Chải, Huyện Nậm Nhùn, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03577,Bản Lang,Xã,"Xã Bản Lang, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03571,Dào San,Xã,"Xã Dào San, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03580,Hoang Thèn,Xã,"Xã Hoang Thèn, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03490,Huổi Luông,Xã,"Xã Huổi Luông, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03583,Khổng Lào,Xã,"Xã Khổng Lào, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03391,Lản Nhì Thàng,Xã,"Xã Lản Nhì Thàng, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03574,Ma Ly Pho,Xã,"Xã Ma Ly Pho, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03553,Mồ Sì San,Xã,"Xã Mồ Sì San, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03568,Mù Sang,Xã,"Xã Mù Sang, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03589,Mường So,Xã,"Xã Mường So, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03586,Nậm Xe,Xã,"Xã Nậm Xe, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03559,Pa Vây Sử,Xã,"Xã Pa Vây Sử, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03549,Phong Thổ,Thị trấn,"Thị trấn Phong Thổ, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03550,Sì Lở Lầu,Xã,"Xã Sì Lở Lầu, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03592,Sin Suối Hồ,Xã,"Xã Sin Suối Hồ, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03565,Tông Qua Lìn,Xã,"Xã Tông Qua Lìn, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,109,Phong Thổ,03562,Vàng Ma Chải,Xã,"Xã Vàng Ma Chải, Huyện Phong Thổ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03538,Căn Co,Xã,"Xã Căn Co, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03487,Chăn Nưa,Xã,"Xã Chăn Nưa, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03499,Hồng Thu,Xã,"Xã Hồng Thu, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03529,Làng Mô,Xã,"Xã Làng Mô, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03509,Lùng Thàng,Xã,"Xã Lùng Thàng, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03508,Ma Quai,Xã,"Xã Ma Quai, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03526,Nậm Cha,Xã,"Xã Nậm Cha, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03544,Nậm Cuổi,Xã,"Xã Nậm Cuổi, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03547,Nậm Hăn,Xã,"Xã Nậm Hăn, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03535,Nậm Mạ,Xã,"Xã Nậm Mạ, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03517,Nậm Tăm,Xã,"Xã Nậm Tăm, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03532,Noong Hẻo,Xã,"Xã Noong Hẻo, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03527,Pa Khoá,Xã,"Xã Pa Khoá, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03493,Pa Tần,Xã,"Xã Pa Tần, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03505,Phăng Sô Lin,Xã,"Xã Phăng Sô Lin, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03496,Phìn Hồ,Xã,"Xã Phìn Hồ, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03523,Pu Sam Cáp,Xã,"Xã Pu Sam Cáp, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03514,Sà Dề Phìn,Xã,"Xã Sà Dề Phìn, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03478,Sìn Hồ,Thị trấn,"Thị trấn Sìn Hồ, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03520,Tả Ngảo,Xã,"Xã Tả Ngảo, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03511,Tả Phìn,Xã,"Xã Tả Phìn, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,108,Sìn Hồ,03541,Tủa Sín Chải,Xã,"Xã Tủa Sín Chải, Huyện Sìn Hồ, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03424,Bản Bo,Xã,"Xã Bản Bo, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03418,Bản Giang,Xã,"Xã Bản Giang, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03421,Bản Hon,Xã,"Xã Bản Hon, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03412,Bình Lư,Xã,"Xã Bình Lư, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03405,Giang Ma,Xã,"Xã Giang Ma, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03406,Hồ Thầu,Xã,"Xã Hồ Thầu, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03430,Khun Há,Xã,"Xã Khun Há, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03427,Nà Tăm,Xã,"Xã Nà Tăm, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03415,Nùng Nàng,Xã,"Xã Nùng Nàng, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03413,Sơn Bình,Xã,"Xã Sơn Bình, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03400,Tả Lèng,Xã,"Xã Tả Lèng, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03390,Tam Đường,Thị trấn,"Thị trấn Tam Đường, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,106,Tam Đường,03394,Thèn Sin,Xã,"Xã Thèn Sin, Huyện Tam Đường, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03607,Hố Mít,Xã,"Xã Hố Mít, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03601,Mường Khoa,Xã,"Xã Mường Khoa, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03610,Nậm Cần,Xã,"Xã Nậm Cần, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03613,Nậm Sỏ,Xã,"Xã Nậm Sỏ, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03616,Pắc Ta,Xã,"Xã Pắc Ta, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03602,Phúc Khoa,Xã,"Xã Phúc Khoa, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03622,Tà Mít,Xã,"Xã Tà Mít, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03598,Tân Uyên,Thị trấn,"Thị trấn Tân Uyên, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03604,Thân Thuộc,Xã,"Xã Thân Thuộc, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,111,Tân Uyên,03605,Trung Đồng,Xã,"Xã Trung Đồng, Huyện Tân Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03632,Hua Nà,Xã,"Xã Hua Nà, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03643,Khoen On,Xã,"Xã Khoen On, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03631,Mường Cang,Xã,"Xã Mường Cang, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03637,Mường Kim,Xã,"Xã Mường Kim, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03625,Mường Mít,Xã,"Xã Mường Mít, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03619,Mường Than,Xã,"Xã Mường Than, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03628,Pha Mu,Xã,"Xã Pha Mu, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03618,Phúc Than,Xã,"Xã Phúc Than, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03640,Tà Gia,Xã,"Xã Tà Gia, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03634,Tà Hừa,Xã,"Xã Tà Hừa, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03638,Tà Mung,Xã,"Xã Tà Mung, Huyện Than Uyên, Tỉnh Lai Châu"
12,Lai Châu,110,Than Uyên,03595,Than Uyên,Thị trấn,"Thị trấn Than Uyên, Huyện Than Uyên, Tỉnh Lai Châu"
68,Lâm Đồng,680,Bảo Lâm,25069,B'Lá,Xã,"Xã B'Lá, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25084,Lộc An,Xã,"Xã Lộc An, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25066,Lộc Bắc,Xã,"Xã Lộc Bắc, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25057,Lộc Bảo,Xã,"Xã Lộc Bảo, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25081,Lộc Đức,Xã,"Xã Lộc Đức, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25060,Lộc Lâm,Xã,"Xã Lộc Lâm, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25093,Lộc Nam,Xã,"Xã Lộc Nam, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25072,Lộc Ngãi,Xã,"Xã Lộc Ngãi, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25063,Lộc Phú,Xã,"Xã Lộc Phú, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25075,Lộc Quảng,Xã,"Xã Lộc Quảng, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25078,Lộc Tân,Xã,"Xã Lộc Tân, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25054,Lộc Thắng,Thị trấn,"Thị trấn Lộc Thắng, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25090,Lộc Thành,Xã,"Xã Lộc Thành, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,680,Bảo Lâm,25087,Tân Lạc,Xã,"Xã Tân Lạc, Huyện Bảo Lâm, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24823,1,Phường,"Phường 1, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24820,2,Phường,"Phường 2, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24826,B'lao,Phường,"Phường B'lao, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24844,Đại Lào,Xã,"Xã Đại Lào, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24832,ĐamBri,Xã,"Xã ĐamBri, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24841,Lộc Châu,Xã,"Xã Lộc Châu, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24838,Lộc Nga,Xã,"Xã Lộc Nga, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24814,Lộc Phát,Phường,"Phường Lộc Phát, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24829,Lộc Sơn,Phường,"Phường Lộc Sơn, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24835,Lộc Thanh,Xã,"Xã Lộc Thanh, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,673,Bảo Lộc,24817,Lộc Tiến,Phường,"Phường Lộc Tiến, Thành phố Bảo Lộc, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25033,Bảo Thuận,Xã,"Xã Bảo Thuận, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25000,Di Linh,Thị trấn,"Thị trấn Di Linh, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25018,Đinh Lạc,Xã,"Xã Đinh Lạc, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25024,Đinh Trang Hòa,Xã,"Xã Đinh Trang Hòa, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25003,Đinh Trang Thượng,Xã,"Xã Đinh Trang Thượng, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25051,Gia Bắc,Xã,"Xã Gia Bắc, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25015,Gia Hiệp,Xã,"Xã Gia Hiệp, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25030,Gung Ré,Xã,"Xã Gung Ré, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25045,Hòa Bắc,Xã,"Xã Hòa Bắc, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25042,Hòa Nam,Xã,"Xã Hòa Nam, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25036,Hòa Ninh,Xã,"Xã Hòa Ninh, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25039,Hòa Trung,Xã,"Xã Hòa Trung, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25027,Liên Đầm,Xã,"Xã Liên Đầm, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25048,Sơn Điền,Xã,"Xã Sơn Điền, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25021,Tam Bố,Xã,"Xã Tam Bố, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25009,Tân Châu,Xã,"Xã Tân Châu, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25007,Tân Lâm,Xã,"Xã Tân Lâm, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25012,Tân Nghĩa,Xã,"Xã Tân Nghĩa, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,679,Di Linh,25006,Tân Thượng,Xã,"Xã Tân Thượng, Huyện Di Linh, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25129,An Nhơn,Xã,"Xã An Nhơn, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25114,Bà Gia,Xã,"Xã Bà Gia, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25159,Cát Tiên,Thị trấn,"Thị trấn Cát Tiên, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25153,Đạ Kho,Xã,"Xã Đạ Kho, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25141,Đạ Lây,Xã,"Xã Đạ Lây, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25096,Đạ M'ri,Thị trấn,"Thị trấn Đạ M'ri, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25111,Đạ Oai,Xã,"Xã Đạ Oai, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25156,Đạ Pal,Xã,"Xã Đạ Pal, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25126,Đạ Tẻh,Thị trấn,"Thị trấn Đạ Tẻh, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25192,Đồng Nai Thượng,Xã,"Xã Đồng Nai Thượng, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25183,Đức Phổ,Xã,"Xã Đức Phổ, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25168,Gia Viễn,Xã,"Xã Gia Viễn, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25105,Hà Lâm,Xã,"Xã Hà Lâm, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25099,Ma Đa Guôi,Thị trấn,"Thị trấn Ma Đa Guôi, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25117,Ma Đa Guôi,Xã,"Xã Ma Đa Guôi, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25135,Mỹ Đức,Xã,"Xã Mỹ Đức, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25171,Nam Ninh,Xã,"Xã Nam Ninh, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25180,Phước Cát,Thị trấn,"Thị trấn Phước Cát , Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25165,Phước Cát 2,Xã,"Xã Phước Cát 2, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25189,Quảng Ngãi,Xã,"Xã Quảng Ngãi, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
68,Lâm Đồng,682,Đạ Huoai,25138,Quảng Trị,Xã,"Xã Quảng Trị, Huyện Đạ Huoai, Tỉnh Lâm Đồng"
