province_code,province_name,ward_code,ward_name,ward_type,full_address
52,Gia Lai,21661,Hoài Nhơn Tây,Phường,"Phường Hoài Nhơn Tây, Tỉnh Gia Lai"
52,Gia Lai,23586,Hội Phú,Phường,"Phường Hội Phú, Tỉnh Gia Lai"
52,Gia Lai,21868,Hội Sơn,Xã,"Xã Hội Sơn, Tỉnh Gia Lai"
52,Gia Lai,23799,Hra,Xã,"Xã Hra, Tỉnh Gia Lai"
52,Gia Lai,23710,Ia Băng,Xã,"Xã Ia Băng, Tỉnh Gia Lai"
52,Gia Lai,23911,Ia Boòng,Xã,"Xã Ia Boòng, Tỉnh Gia Lai"
52,Gia Lai,23788,Ia Chia,Xã,"Xã Ia Chia, Tỉnh Gia Lai"
52,Gia Lai,23869,Ia Dơk,Xã,"Xã Ia Dơk, Tỉnh Gia Lai"
52,Gia Lai,23872,Ia Dom,Xã,"Xã Ia Dom, Tỉnh Gia Lai"
52,Gia Lai,24100,Ia Dreh,Xã,"Xã Ia Dreh, Tỉnh Gia Lai"
52,Gia Lai,23764,Ia Grai,Xã,"Xã Ia Grai, Tỉnh Gia Lai"
52,Gia Lai,24061,Ia Hiao,Xã,"Xã Ia Hiao, Tỉnh Gia Lai"
52,Gia Lai,23971,Ia Hrú,Xã,"Xã Ia Hrú, Tỉnh Gia Lai"
52,Gia Lai,23767,Ia Hrung,Xã,"Xã Ia Hrung, Tỉnh Gia Lai"
52,Gia Lai,23728,Ia Khươl,Xã,"Xã Ia Khươl, Tỉnh Gia Lai"
52,Gia Lai,23977,Ia Ko,Xã,"Xã Ia Ko, Tỉnh Gia Lai"
52,Gia Lai,23776,Ia Krái,Xã,"Xã Ia Krái, Tỉnh Gia Lai"
52,Gia Lai,23866,Ia Krêl,Xã,"Xã Ia Krêl, Tỉnh Gia Lai"
52,Gia Lai,23935,Ia Lâu,Xã,"Xã Ia Lâu, Tỉnh Gia Lai"
52,Gia Lai,23986,Ia Le,Xã,"Xã Ia Le, Tỉnh Gia Lai"
52,Gia Lai,23734,Ia Ly,Xã,"Xã Ia Ly, Tỉnh Gia Lai"
52,Gia Lai,23737,Ia Mơ,Xã,"Xã Ia Mơ, Tỉnh Gia Lai"
52,Gia Lai,23884,Ia Nan,Xã,"Xã Ia Nan, Tỉnh Gia Lai"
52,Gia Lai,23782,Ia O,Xã,"Xã Ia O, Tỉnh Gia Lai"
52,Gia Lai,24022,Ia Pa,Xã,"Xã Ia Pa, Tỉnh Gia Lai"
52,Gia Lai,23749,Ia Phí,Xã,"Xã Ia Phí, Tỉnh Gia Lai"
52,Gia Lai,23926,Ia Pia,Xã,"Xã Ia Pia, Tỉnh Gia Lai"
52,Gia Lai,23881,Ia Pnôn,Xã,"Xã Ia Pnôn, Tỉnh Gia Lai"
52,Gia Lai,23917,Ia Púch,Xã,"Xã Ia Púch, Tỉnh Gia Lai"
52,Gia Lai,24065,Ia Rbol,Xã,"Xã Ia Rbol, Tỉnh Gia Lai"
52,Gia Lai,24112,Ia Rsai,Xã,"Xã Ia Rsai, Tỉnh Gia Lai"
52,Gia Lai,24073,Ia Sao,Xã,"Xã Ia Sao, Tỉnh Gia Lai"
52,Gia Lai,23908,Ia Tôr,Xã,"Xã Ia Tôr, Tỉnh Gia Lai"
52,Gia Lai,24028,Ia Tul,Xã,"Xã Ia Tul, Tỉnh Gia Lai"
52,Gia Lai,23638,Kbang,Xã,"Xã Kbang, Tỉnh Gia Lai"
52,Gia Lai,23714,KDang,Xã,"Xã KDang, Tỉnh Gia Lai"
52,Gia Lai,21727,Kim Sơn,Xã,"Xã Kim Sơn, Tỉnh Gia Lai"
52,Gia Lai,23818,Kon Chiêng,Xã,"Xã Kon Chiêng, Tỉnh Gia Lai"
52,Gia Lai,23701,Kon Gang,Xã,"Xã Kon Gang, Tỉnh Gia Lai"
52,Gia Lai,23674,Kông Bơ La,Xã,"Xã Kông Bơ La, Tỉnh Gia Lai"
52,Gia Lai,23824,Kông Chro,Xã,"Xã Kông Chro, Tỉnh Gia Lai"
52,Gia Lai,23650,Krong,Xã,"Xã Krong, Tỉnh Gia Lai"
52,Gia Lai,23812,Lơ Pang,Xã,"Xã Lơ Pang, Tỉnh Gia Lai"
52,Gia Lai,23794,Mang Yang,Xã,"Xã Mang Yang, Tỉnh Gia Lai"
52,Gia Lai,21901,Ngô Mây,Xã,"Xã Ngô Mây, Tỉnh Gia Lai"
52,Gia Lai,21607,Nhơn Châu,Xã,"Xã Nhơn Châu, Tỉnh Gia Lai"
52,Gia Lai,21853,Phù Cát,Xã,"Xã Phù Cát, Tỉnh Gia Lai"
52,Gia Lai,21730,Phù Mỹ,Xã,"Xã Phù Mỹ, Tỉnh Gia Lai"
52,Gia Lai,21739,Phù Mỹ Bắc,Xã,"Xã Phù Mỹ Bắc, Tỉnh Gia Lai"
52,Gia Lai,21751,Phù Mỹ Đông,Xã,"Xã Phù Mỹ Đông, Tỉnh Gia Lai"
52,Gia Lai,21775,Phù Mỹ Nam,Xã,"Xã Phù Mỹ Nam, Tỉnh Gia Lai"
52,Gia Lai,21757,Phù Mỹ Tây,Xã,"Xã Phù Mỹ Tây, Tỉnh Gia Lai"
52,Gia Lai,24043,Phú Thiện,Xã,"Xã Phú Thiện, Tỉnh Gia Lai"
52,Gia Lai,24076,Phú Túc,Xã,"Xã Phú Túc, Tỉnh Gia Lai"
52,Gia Lai,23575,Pleiku,Phường,"Phường Pleiku, Tỉnh Gia Lai"
52,Gia Lai,24013,Pờ Tó,Xã,"Xã Pờ Tó, Tỉnh Gia Lai"
52,Gia Lai,21583,Quy Nhơn,Phường,"Phường Quy Nhơn, Tỉnh Gia Lai"
52,Gia Lai,21553,Quy Nhơn Bắc,Phường,"Phường Quy Nhơn Bắc, Tỉnh Gia Lai"
52,Gia Lai,21601,Quy Nhơn Đông,Phường,"Phường Quy Nhơn Đông, Tỉnh Gia Lai"
52,Gia Lai,21592,Quy Nhơn Nam,Phường,"Phường Quy Nhơn Nam, Tỉnh Gia Lai"
52,Gia Lai,21589,Quy Nhơn Tây,Phường,"Phường Quy Nhơn Tây, Tỉnh Gia Lai"
52,Gia Lai,23647,Sơn Lang,Xã,"Xã Sơn Lang, Tỉnh Gia Lai"
52,Gia Lai,23839,SRó,Xã,"Xã SRó, Tỉnh Gia Lai"
52,Gia Lai,21637,Tam Quan,Phường,"Phường Tam Quan, Tỉnh Gia Lai"
52,Gia Lai,21808,Tây Sơn,Xã,"Xã Tây Sơn, Tỉnh Gia Lai"
52,Gia Lai,23584,Thống Nhất,Phường,"Phường Thống Nhất, Tỉnh Gia Lai"
52,Gia Lai,23668,Tơ Tung,Xã,"Xã Tơ Tung, Tỉnh Gia Lai"
52,Gia Lai,21952,Tuy Phước,Xã,"Xã Tuy Phước, Tỉnh Gia Lai"
52,Gia Lai,21964,Tuy Phước Bắc,Xã,"Xã Tuy Phước Bắc, Tỉnh Gia Lai"
52,Gia Lai,21970,Tuy Phước Đông,Xã,"Xã Tuy Phước Đông, Tỉnh Gia Lai"
52,Gia Lai,21985,Tuy Phước Tây,Xã,"Xã Tuy Phước Tây, Tỉnh Gia Lai"
52,Gia Lai,24109,Uar,Xã,"Xã Uar, Tỉnh Gia Lai"
52,Gia Lai,21994,Vân Canh,Xã,"Xã Vân Canh, Tỉnh Gia Lai"
52,Gia Lai,21703,Vạn Đức,Xã,"Xã Vạn Đức, Tỉnh Gia Lai"
52,Gia Lai,21805,Vĩnh Quang,Xã,"Xã Vĩnh Quang, Tỉnh Gia Lai"
52,Gia Lai,21787,Vĩnh Sơn,Xã,"Xã Vĩnh Sơn, Tỉnh Gia Lai"
52,Gia Lai,21786,Vĩnh Thạnh,Xã,"Xã Vĩnh Thạnh, Tỉnh Gia Lai"
52,Gia Lai,21796,Vĩnh Thịnh,Xã,"Xã Vĩnh Thịnh, Tỉnh Gia Lai"
52,Gia Lai,21892,Xuân An,Xã,"Xã Xuân An, Tỉnh Gia Lai"
52,Gia Lai,24007,Ya Hội,Xã,"Xã Ya Hội, Tỉnh Gia Lai"
52,Gia Lai,23833,Ya Ma,Xã,"Xã Ya Ma, Tỉnh Gia Lai"
01,Hà Nội,09877,An Khánh,Xã,"Xã An Khánh, Thành phố Hà Nội"
01,Hà Nội,00004,Ba Đình,Phường,"Phường Ba Đình, Thành phố Hà Nội"
01,Hà Nội,09700,Ba Vì,Xã,"Xã Ba Vì, Thành phố Hà Nội"
01,Hà Nội,00292,Bạch Mai,Phường,"Phường Bạch Mai, Thành phố Hà Nội"
01,Hà Nội,09676,Bất Bạt,Xã,"Xã Bất Bạt, Thành phố Hà Nội"
01,Hà Nội,00577,Bát Tràng,Xã,"Xã Bát Tràng, Thành phố Hà Nội"
01,Hà Nội,10141,Bình Minh,Xã,"Xã Bình Minh, Thành phố Hà Nội"
01,Hà Nội,00118,Bồ Đề,Phường,"Phường Bồ Đề, Thành phố Hà Nội"
01,Hà Nội,00166,Cầu Giấy,Phường,"Phường Cầu Giấy, Thành phố Hà Nội"
01,Hà Nội,10237,Chương Dương,Xã,"Xã Chương Dương, Thành phố Hà Nội"
01,Hà Nội,10015,Chương Mỹ,Phường,"Phường Chương Mỹ, Thành phố Hà Nội"
01,Hà Nội,10330,Chuyên Mỹ,Xã,"Xã Chuyên Mỹ, Thành phố Hà Nội"
01,Hà Nội,09634,Cổ Đô,Xã,"Xã Cổ Đô, Thành phố Hà Nội"
01,Hà Nội,00082,Cửa Nam,Phường,"Phường Cửa Nam, Thành phố Hà Nội"
01,Hà Nội,10180,Dân Hòa,Xã,"Xã Dân Hòa, Thành phố Hà Nội"
01,Hà Nội,09856,Dương Hòa,Xã,"Xã Dương Hòa, Thành phố Hà Nội"
01,Hà Nội,09886,Dương Nội,Phường,"Phường Dương Nội, Thành phố Hà Nội"
01,Hà Nội,00430,Đa Phúc,Xã,"Xã Đa Phúc, Thành phố Hà Nội"
01,Hà Nội,00637,Đại Mỗ,Phường,"Phường Đại Mỗ, Thành phố Hà Nội"
01,Hà Nội,00664,Đại Thanh,Xã,"Xã Đại Thanh, Thành phố Hà Nội"
01,Hà Nội,10333,Đại Xuyên,Xã,"Xã Đại Xuyên, Thành phố Hà Nội"
01,Hà Nội,09784,Đan Phượng,Xã,"Xã Đan Phượng, Thành phố Hà Nội"
01,Hà Nội,00316,Định Công,Phường,"Phường Định Công, Thành phố Hà Nội"
01,Hà Nội,09616,Đoài Phương,Xã,"Xã Đoài Phương, Thành phố Hà Nội"
01,Hà Nội,00454,Đông Anh,Xã,"Xã Đông Anh, Thành phố Hà Nội"
01,Hà Nội,00235,Đống Đa,Phường,"Phường Đống Đa, Thành phố Hà Nội"
01,Hà Nội,00602,Đông Ngạc,Phường,"Phường Đông Ngạc, Thành phố Hà Nội"
01,Hà Nội,00565,Gia Lâm,Xã,"Xã Gia Lâm, Thành phố Hà Nội"
01,Hà Nội,00025,Giảng Võ,Phường,"Phường Giảng Võ, Thành phố Hà Nội"
01,Hà Nội,09982,Hạ Bằng,Xã,"Xã Hạ Bằng, Thành phố Hà Nội"
01,Hà Nội,09556,Hà Đông,Phường,"Phường Hà Đông, Thành phố Hà Nội"
01,Hà Nội,00256,Hai Bà Trưng,Phường,"Phường Hai Bà Trưng, Thành phố Hà Nội"
01,Hà Nội,09772,Hát Môn,Xã,"Xã Hát Môn, Thành phố Hà Nội"
01,Hà Nội,09988,Hòa Lạc,Xã,"Xã Hòa Lạc, Thành phố Hà Nội"
01,Hà Nội,10096,Hòa Phú,Xã,"Xã Hòa Phú, Thành phố Hà Nội"
01,Hà Nội,10417,Hòa Xá,Xã,"Xã Hòa Xá, Thành phố Hà Nội"
01,Hà Nội,09832,Hoài Đức,Xã,"Xã Hoài Đức, Thành phố Hà Nội"
01,Hà Nội,00070,Hoàn Kiếm,Phường,"Phường Hoàn Kiếm, Thành phố Hà Nội"
01,Hà Nội,00337,Hoàng Liệt,Phường,"Phường Hoàng Liệt, Thành phố Hà Nội"
01,Hà Nội,00331,Hoàng Mai,Phường,"Phường Hoàng Mai, Thành phố Hà Nội"
01,Hà Nội,00097,Hồng Hà,Phường,"Phường Hồng Hà, Thành phố Hà Nội"
01,Hà Nội,10465,Hồng Sơn,Xã,"Xã Hồng Sơn, Thành phố Hà Nội"
01,Hà Nội,10210,Hồng Vân,Xã,"Xã Hồng Vân, Thành phố Hà Nội"
01,Hà Nội,09931,Hưng Đạo,Xã,"Xã Hưng Đạo, Thành phố Hà Nội"
01,Hà Nội,10489,Hương Sơn,Xã,"Xã Hương Sơn, Thành phố Hà Nội"
01,Hà Nội,00364,Khương Đình,Phường,"Phường Khương Đình, Thành phố Hà Nội"
01,Hà Nội,09552,Kiến Hưng,Phường,"Phường Kiến Hưng, Thành phố Hà Nội"
01,Hà Nội,09910,Kiều Phú,Xã,"Xã Kiều Phú, Thành phố Hà Nội"
01,Hà Nội,00382,Kim Anh,Xã,"Xã Kim Anh, Thành phố Hà Nội"
01,Hà Nội,00229,Kim Liên,Phường,"Phường Kim Liên, Thành phố Hà Nội"
01,Hà Nội,00199,Láng,Phường,"Phường Láng, Thành phố Hà Nội"
01,Hà Nội,09787,Liên Minh,Xã,"Xã Liên Minh, Thành phố Hà Nội"
01,Hà Nội,00328,Lĩnh Nam,Phường,"Phường Lĩnh Nam, Thành phố Hà Nội"
01,Hà Nội,00145,Long Biên,Phường,"Phường Long Biên, Thành phố Hà Nội"
01,Hà Nội,09022,Mê Linh,Xã,"Xã Mê Linh, Thành phố Hà Nội"
01,Hà Nội,09661,Minh Châu,Xã,"Xã Minh Châu, Thành phố Hà Nội"
01,Hà Nội,10441,Mỹ Đức,Xã,"Xã Mỹ Đức, Thành phố Hà Nội"
01,Hà Nội,00685,Nam Phù,Xã,"Xã Nam Phù, Thành phố Hà Nội"
01,Hà Nội,00160,Nghĩa Đô,Phường,"Phường Nghĩa Đô, Thành phố Hà Nội"
01,Hà Nội,00008,Ngọc Hà,Phường,"Phường Ngọc Hà, Thành phố Hà Nội"
01,Hà Nội,00679,Ngọc Hồi,Xã,"Xã Ngọc Hồi, Thành phố Hà Nội"
01,Hà Nội,00433,Nội Bài,Xã,"Xã Nội Bài, Thành phố Hà Nội"
01,Hà Nội,00190,Ô Chợ Dừa,Phường,"Phường Ô Chợ Dừa, Thành phố Hà Nội"
01,Hà Nội,09817,Ô Diên,Xã,"Xã Ô Diên, Thành phố Hà Nội"
01,Hà Nội,09952,Phú Cát,Xã,"Xã Phú Cát, Thành phố Hà Nội"
01,Hà Nội,00619,Phú Diễn,Phường,"Phường Phú Diễn, Thành phố Hà Nội"
01,Hà Nội,00541,Phù Đổng,Xã,"Xã Phù Đổng, Thành phố Hà Nội"
01,Hà Nội,09568,Phú Lương,Phường,"Phường Phú Lương, Thành phố Hà Nội"
01,Hà Nội,10030,Phú Nghĩa,Xã,"Xã Phú Nghĩa, Thành phố Hà Nội"
01,Hà Nội,00091,Phú Thượng,Phường,"Phường Phú Thượng, Thành phố Hà Nội"
01,Hà Nội,10273,Phú Xuyên,Xã,"Xã Phú Xuyên, Thành phố Hà Nội"
01,Hà Nội,09739,Phúc Lộc,Xã,"Xã Phúc Lộc, Thành phố Hà Nội"
01,Hà Nội,00136,Phúc Lợi,Phường,"Phường Phúc Lợi, Thành phố Hà Nội"
01,Hà Nội,10459,Phúc Sơn,Xã,"Xã Phúc Sơn, Thành phố Hà Nội"
01,Hà Nội,00466,Phúc Thịnh,Xã,"Xã Phúc Thịnh, Thành phố Hà Nội"
01,Hà Nội,09715,Phúc Thọ,Xã,"Xã Phúc Thọ, Thành phố Hà Nội"
01,Hà Nội,10279,Phượng Dực,Xã,"Xã Phượng Dực, Thành phố Hà Nội"
01,Hà Nội,00352,Phương Liệt,Phường,"Phường Phương Liệt, Thành phố Hà Nội"
01,Hà Nội,10072,Quảng Bị,Xã,"Xã Quảng Bị, Thành phố Hà Nội"
01,Hà Nội,08974,Quang Minh,Xã,"Xã Quang Minh, Thành phố Hà Nội"
01,Hà Nội,09619,Quảng Oai,Xã,"Xã Quảng Oai, Thành phố Hà Nội"
01,Hà Nội,09895,Quốc Oai,Xã,"Xã Quốc Oai, Thành phố Hà Nội"
01,Hà Nội,00376,Sóc Sơn,Xã,"Xã Sóc Sơn, Thành phố Hà Nội"
01,Hà Nội,09871,Sơn Đồng,Xã,"Xã Sơn Đồng, Thành phố Hà Nội"
01,Hà Nội,09574,Sơn Tây,Phường,"Phường Sơn Tây, Thành phố Hà Nội"
01,Hà Nội,09694,Suối Hai,Xã,"Xã Suối Hai, Thành phố Hà Nội"
01,Hà Nội,10144,Tam Hưng,Xã,"Xã Tam Hưng, Thành phố Hà Nội"
01,Hà Nội,00103,Tây Hồ,Phường,"Phường Tây Hồ, Thành phố Hà Nội"
01,Hà Nội,00634,Tây Mỗ,Phường,"Phường Tây Mỗ, Thành phố Hà Nội"
01,Hà Nội,10003,Tây Phương,Xã,"Xã Tây Phương, Thành phố Hà Nội"
01,Hà Nội,00613,Tây Tựu,Phường,"Phường Tây Tựu, Thành phố Hà Nội"
01,Hà Nội,09955,Thạch Thất,Xã,"Xã Thạch Thất, Thành phố Hà Nội"
01,Hà Nội,00643,Thanh Liệt,Phường,"Phường Thanh Liệt, Thành phố Hà Nội"
01,Hà Nội,10114,Thanh Oai,Xã,"Xã Thanh Oai, Thành phố Hà Nội"
01,Hà Nội,00640,Thanh Trì,Xã,"Xã Thanh Trì, Thành phố Hà Nội"
01,Hà Nội,00367,Thanh Xuân,Phường,"Phường Thanh Xuân, Thành phố Hà Nội"
01,Hà Nội,00493,Thiên Lộc,Xã,"Xã Thiên Lộc, Thành phố Hà Nội"
01,Hà Nội,00475,Thư Lâm,Xã,"Xã Thư Lâm, Thành phố Hà Nội"
01,Hà Nội,00562,Thuận An,Xã,"Xã Thuận An, Thành phố Hà Nội"
01,Hà Nội,00598,Thượng Cát,Phường,"Phường Thượng Cát, Thành phố Hà Nội"
01,Hà Nội,10231,Thượng Phúc,Xã,"Xã Thượng Phúc, Thành phố Hà Nội"
01,Hà Nội,10183,Thường Tín,Xã,"Xã Thường Tín, Thành phố Hà Nội"
01,Hà Nội,08995,Tiến Thắng,Xã,"Xã Tiến Thắng, Thành phố Hà Nội"
01,Hà Nội,10081,Trần Phú,Xã,"Xã Trần Phú, Thành phố Hà Nội"
01,Hà Nội,00385,Trung Giã,Xã,"Xã Trung Giã, Thành phố Hà Nội"
01,Hà Nội,00592,Từ Liêm,Phường,"Phường Từ Liêm, Thành phố Hà Nội"
01,Hà Nội,09604,Tùng Thiện,Phường,"Phường Tùng Thiện, Thành phố Hà Nội"
01,Hà Nội,00322,Tương Mai,Phường,"Phường Tương Mai, Thành phố Hà Nội"
01,Hà Nội,10402,Ứng Hòa,Xã,"Xã Ứng Hòa, Thành phố Hà Nội"
01,Hà Nội,10369,Ứng Thiên,Xã,"Xã Ứng Thiên, Thành phố Hà Nội"
01,Hà Nội,10354,Vân Đình,Xã,"Xã Vân Đình, Thành phố Hà Nội"
01,Hà Nội,00226,Văn Miếu - Quốc Tử Giám,Phường,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội"
01,Hà Nội,09664,Vật Lại,Xã,"Xã Vật Lại, Thành phố Hà Nội"
01,Hà Nội,00127,Việt Hưng,Phường,"Phường Việt Hưng, Thành phố Hà Nội"
01,Hà Nội,00301,Vĩnh Hưng,Phường,"Phường Vĩnh Hưng, Thành phố Hà Nội"
01,Hà Nội,00508,Vĩnh Thanh,Xã,"Xã Vĩnh Thanh, Thành phố Hà Nội"
01,Hà Nội,00283,Vĩnh Tuy,Phường,"Phường Vĩnh Tuy, Thành phố Hà Nội"
01,Hà Nội,00611,Xuân Đỉnh,Phường,"Phường Xuân Đỉnh, Thành phố Hà Nội"
01,Hà Nội,10018,Xuân Mai,Xã,"Xã Xuân Mai, Thành phố Hà Nội"
01,Hà Nội,00622,Xuân Phương,Phường,"Phường Xuân Phương, Thành phố Hà Nội"
01,Hà Nội,09706,Yên Bài,Xã,"Xã Yên Bài, Thành phố Hà Nội"
01,Hà Nội,00175,Yên Hòa,Phường,"Phường Yên Hòa, Thành phố Hà Nội"
01,Hà Nội,08980,Yên Lãng,Xã,"Xã Yên Lãng, Thành phố Hà Nội"
01,Hà Nội,09562,Yên Nghĩa,Phường,"Phường Yên Nghĩa, Thành phố Hà Nội"
01,Hà Nội,00340,Yên Sở,Phường,"Phường Yên Sở, Thành phố Hà Nội"
01,Hà Nội,04930,Yên Xuân,Xã,"Xã Yên Xuân, Thành phố Hà Nội"
42,Hà Tĩnh,18115,Bắc Hồng Lĩnh,Phường,"Phường Bắc Hồng Lĩnh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18685,Cẩm Bình,Xã,"Xã Cẩm Bình, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18739,Cẩm Duệ,Xã,"Xã Cẩm Duệ, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18736,Cẩm Hưng,Xã,"Xã Cẩm Hưng, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18748,Cẩm Lạc,Xã,"Xã Cẩm Lạc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18742,Cẩm Trung,Xã,"Xã Cẩm Trung, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18673,Cẩm Xuyên,Xã,"Xã Cẩm Xuyên, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18406,Can Lộc,Xã,"Xã Can Lộc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18394,Cổ Đạm,Xã,"Xã Cổ Đạm, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18364,Đan Hải,Xã,"Xã Đan Hải, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18586,Đông Kinh,Xã,"Xã Đông Kinh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18484,Đồng Lộc,Xã,"Xã Đồng Lộc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18619,Đồng Tiến,Xã,"Xã Đồng Tiến, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18304,Đức Đồng,Xã,"Xã Đức Đồng, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18244,Đức Minh,Xã,"Xã Đức Minh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18262,Đức Quang,Xã,"Xã Đức Quang, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18277,Đức Thịnh,Xã,"Xã Đức Thịnh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18229,Đức Thọ,Xã,"Xã Đức Thọ, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18466,Gia Hanh,Xã,"Xã Gia Hanh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18652,Hà Huy Tập,Phường,"Phường Hà Huy Tập, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18502,Hà Linh,Xã,"Xã Hà Linh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18781,Hải Ninh,Phường,"Phường Hải Ninh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18832,Hoành Sơn,Phường,"Phường Hoành Sơn, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18409,Hồng Lộc,Xã,"Xã Hồng Lộc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18523,Hương Bình,Xã,"Xã Hương Bình, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18550,Hương Đô,Xã,"Xã Hương Đô, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18496,Hương Khê,Xã,"Xã Hương Khê, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18532,Hương Phố,Xã,"Xã Hương Phố, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18133,Hương Sơn,Xã,"Xã Hương Sơn, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18544,Hương Xuân,Xã,"Xã Hương Xuân, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18223,Kim Hoa,Xã,"Xã Kim Hoa, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18775,Kỳ Anh,Xã,"Xã Kỳ Anh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18814,Kỳ Hoa,Xã,"Xã Kỳ Hoa, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18790,Kỳ Khang,Xã,"Xã Kỳ Khang, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18838,Kỳ Lạc,Xã,"Xã Kỳ Lạc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18844,Kỳ Thượng,Xã,"Xã Kỳ Thượng, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18787,Kỳ Văn,Xã,"Xã Kỳ Văn, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18766,Kỳ Xuân,Xã,"Xã Kỳ Xuân, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18568,Lộc Hà,Xã,"Xã Lộc Hà, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18322,Mai Hoa,Xã,"Xã Mai Hoa, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18583,Mai Phụ,Xã,"Xã Mai Phụ, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18118,Nam Hồng Lĩnh,Phường,"Phường Nam Hồng Lĩnh, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18352,Nghi Xuân,Xã,"Xã Nghi Xuân, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18547,Phúc Trạch,Xã,"Xã Phúc Trạch, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18184,Sơn Giang,Xã,"Xã Sơn Giang, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18160,Sơn Hồng,Xã,"Xã Sơn Hồng, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18196,Sơn Kim 1,Xã,"Xã Sơn Kim 1, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18199,Sơn Kim 2,Xã,"Xã Sơn Kim 2, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18172,Sơn Tây,Xã,"Xã Sơn Tây, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18163,Sơn Tiến,Xã,"Xã Sơn Tiến, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18754,Sông Trí,Phường,"Phường Sông Trí, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18562,Thạch Hà,Xã,"Xã Thạch Hà, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18604,Thạch Khê,Xã,"Xã Thạch Khê, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18628,Thạch Lạc,Xã,"Xã Thạch Lạc, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18667,Thạch Xuân,Xã,"Xã Thạch Xuân, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18073,Thành Sen,Phường,"Phường Thành Sen, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18676,Thiên Cầm,Xã,"Xã Thiên Cầm, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18328,Thượng Đức,Xã,"Xã Thượng Đức, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18373,Tiên Điền,Xã,"Xã Tiên Điền, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18634,Toàn Lưu,Xã,"Xã Toàn Lưu, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18100,Trần Phú,Phường,"Phường Trần Phú, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18436,Trường Lưu,Xã,"Xã Trường Lưu, Tỉnh Hà Tĩnh"
42,Hà Tĩnh,18202,Tứ Mỹ,Xã,"Xã Tứ Mỹ, Tỉnh Hà Tĩnh"
